"SALE_TEXT","LANDUSE_TE","RECD_DATE","RECD_PRICE","CITY_TEXT","NbhdLabel","Date","Year"
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/12/2021",220000,"COVINGTON","South Covington",2021-07-12,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/19/2021",189500,"COVINGTON","South Covington",2021-07-19,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/09/2021",2e+05,"COVINGTON","Westside",2021-07-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/27/2021",2e+05,"COVINGTON","Westside",2021-07-27,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/16/2021",142000,"COVINGTON","Eastside",2021-07-16,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/02/2021",81400,"COVINGTON","Eastside",2021-07-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","07/20/2021",92000,"COVINGTON","Westside",2021-07-20,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/22/2021",75000,"COVINGTON","Peaselburg",2021-07-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/28/2021",150000,"COVINGTON","Peaselburg",2021-07-28,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/13/2021",59500,"COVINGTON","Austinburg",2021-07-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/26/2021",135000,"COVINGTON","Austinburg",2021-07-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/01/2021",1e+05,"COVINGTON","Austinburg",2021-07-01,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/19/2021",168000,"COVINGTON","Wallace Woods",2021-07-19,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/14/2021",194000,"COVINGTON","Monte Casino",2021-07-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/22/2021",130000,"COVINGTON","Peaselburg",2021-07-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/26/2021",440000,"COVINGTON","Wallace Woods",2021-07-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/28/2021",91200,"COVINGTON","Austinburg",2021-07-28,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/22/2021",135000,"COVINGTON","Austinburg",2021-07-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/27/2021",82000,"COVINGTON","Austinburg",2021-07-27,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/14/2021",235000,"COVINGTON","Wallace Woods",2021-07-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/09/2021",169000,"COVINGTON","Wallace Woods",2021-07-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/09/2021",150500,"COVINGTON","Levassor Park",2021-07-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/29/2021",135000,"COVINGTON","West Latonia",2021-07-29,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/26/2021",110000,"COVINGTON","West Latonia",2021-07-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/28/2021",135000,"COVINGTON","West Latonia",2021-07-28,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/07/2021",125000,"COVINGTON","West Latonia",2021-07-07,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/26/2021",178000,"COVINGTON","West Latonia",2021-07-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","07/20/2021",160000,"COVINGTON","West Latonia",2021-07-20,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/20/2021",169000,"COVINGTON","Latonia/Rosedale",2021-07-20,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/12/2021",158000,"COVINGTON","Latonia/Rosedale",2021-07-12,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/14/2021",126000,"COVINGTON","Latonia Milldale",2021-07-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2021",175000,"COVINGTON","Latonia Milldale",2021-07-08,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/15/2021",160000,"COVINGTON","Latonia/Rosedale",2021-07-15,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/19/2021",149800,"COVINGTON","Ritte's East Latonia",2021-07-19,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/13/2021",175000,"COVINGTON","Latonia/Rosedale",2021-07-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/27/2021",165000,"COVINGTON","Latonia/Rosedale",2021-07-27,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/07/2021",375000,"COVINGTON","South Covington",2021-07-07,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2021",360000,"COVINGTON","South Covington",2021-07-08,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/02/2021",155000,"COVINGTON","Kenton Hills",2021-07-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/09/2021",154000,"COVINGTON","Kenton Hills",2021-07-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/09/2021",160000,"COVINGTON","South Covington",2021-07-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/02/2021",199900,"COVINGTON","South Covington",2021-07-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/26/2021",167000,"COVINGTON","South Covington",2021-07-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/13/2021",319500,"COVINGTON","South Covington",2021-07-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/18/2021",135000,"COVINGTON","Botany Hills",2021-08-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TOWNHOME","08/11/2021",625000,"COVINGTON","Botany Hills",2021-08-11,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/05/2021",322000,"COVINGTON","Mainstrasse",2021-08-05,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/09/2021",90000,"COVINGTON","Lewisburg",2021-08-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/17/2021",236000,"COVINGTON","Mainstrasse",2021-08-17,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/02/2021",238000,"COVINGTON","South Covington",2021-08-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/06/2021",169900,"COVINGTON","South Covington",2021-08-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/02/2021",220000,"COVINGTON","South Covington",2021-08-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/06/2021",220500,"COVINGTON","South Covington",2021-08-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/23/2021",192500,"COVINGTON","South Covington",2021-08-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/24/2021",192500,"COVINGTON","South Covington",2021-08-24,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/11/2021",225000,"COVINGTON","Old Town/Mutter Gottes",2021-08-11,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/10/2021",67000,"COVINGTON","Mainstrasse",2021-08-10,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/12/2021",151000,"COVINGTON","Old Town/Mutter Gottes",2021-08-12,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TOWNHOME","08/09/2021",390000,"COVINGTON","Eastside",2021-08-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/10/2021",75000,"COVINGTON","Westside",2021-08-10,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/16/2021",51900,"COVINGTON","Peaselburg",2021-08-16,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/06/2021",190000,"COVINGTON","Peaselburg",2021-08-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/23/2021",94500,"COVINGTON","Peaselburg",2021-08-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/18/2021",85500,"COVINGTON","Peaselburg",2021-08-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/25/2021",167500,"COVINGTON","Monte Casino",2021-08-25,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/18/2021",87000,"COVINGTON","Peaselburg",2021-08-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/09/2021",150500,"COVINGTON","Peaselburg",2021-08-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/02/2021",67000,"COVINGTON","Helentown",2021-08-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/05/2021",195000,"COVINGTON","Austinburg",2021-08-05,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/13/2021",219500,"COVINGTON","Austinburg",2021-08-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/13/2021",110000,"COVINGTON","Wallace Woods",2021-08-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/10/2021",127800,"COVINGTON","Wallace Woods",2021-08-10,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/13/2021",98000,"COVINGTON","Austinburg",2021-08-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/04/2021",89000,"COVINGTON","Austinburg",2021-08-04,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/16/2021",70000,"COVINGTON","Austinburg",2021-08-16,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/10/2021",180000,"COVINGTON","Levassor Park",2021-08-10,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/25/2021",1e+05,"COVINGTON","Wallace Woods",2021-08-25,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/16/2021",93000,"COVINGTON","West Latonia",2021-08-16,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","08/06/2021",119000,"COVINGTON","West Latonia",2021-08-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/11/2021",145000,"COVINGTON","West Latonia",2021-08-11,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/12/2021",175000,"COVINGTON","West Latonia",2021-08-12,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/18/2021",133500,"COVINGTON","Latonia/Rosedale",2021-08-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/25/2021",167000,"COVINGTON","Latonia/Rosedale",2021-08-25,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/20/2021",91000,"COVINGTON","Latonia Milldale",2021-08-20,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/23/2021",150500,"COVINGTON","Latonia/Rosedale",2021-08-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/09/2021",94000,"COVINGTON","Latonia/Rosedale",2021-08-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/16/2021",82500,"COVINGTON","Latonia/Rosedale",2021-08-16,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/06/2021",178000,"COVINGTON","South Covington",2021-08-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/09/2021",225900,"COVINGTON","South Covington",2021-08-09,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/24/2021",210000,"COVINGTON","South Covington",2021-08-24,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/10/2021",179900,"COVINGTON","South Covington",2021-08-10,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/16/2021",155000,"COVINGTON","South Covington",2021-08-16,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/13/2021",184000,"COVINGTON","South Covington",2021-08-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/18/2021",252000,"COVINGTON","South Covington",2021-08-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/23/2021",260000,"COVINGTON","South Covington",2021-08-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/05/2021",257000,"COVINGTON","South Covington",2021-08-05,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/12/2021",1499900,"COVINGTON","Central Business District",2021-08-12,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/18/2021",875000,"COVINGTON","Central Business District",2021-08-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/23/2021",291500,"COVINGTON","Licking Riverside",2021-08-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/12/2021",240000,"COVINGTON","Licking Riverside",2021-08-12,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/06/2021",153000,"COVINGTON","Licking Riverside",2021-08-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2021",185000,"COVINGTON","Botany Hills",2021-09-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2021",146500,"COVINGTON","Botany Hills",2021-09-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/17/2021",90000,"COVINGTON","Botany Hills",2021-09-17,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","09/08/2021",50000,"COVINGTON","Lewisburg",2021-09-08,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/10/2021",92000,"COVINGTON","Mainstrasse",2021-09-10,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM (OWNS GROUND)","09/08/2021",4e+05,"COVINGTON","Lewisburg",2021-09-08,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM (OWNS GROUND)","09/24/2021",429900,"COVINGTON","Lewisburg",2021-09-24,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2021",170000,"COVINGTON","South Covington",2021-09-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/24/2021",169900,"COVINGTON","South Covington",2021-09-24,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2021",190000,"COVINGTON","South Covington",2021-09-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/08/2021",197000,"COVINGTON","South Covington",2021-09-08,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/22/2021",221000,"COVINGTON","South Covington",2021-09-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/23/2021",182500,"COVINGTON","South Covington",2021-09-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2021",260000,"COVINGTON","Mainstrasse",2021-09-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","09/08/2021",299900,"COVINGTON","Mainstrasse",2021-09-08,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/21/2021",121000,"COVINGTON","Westside",2021-09-21,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/22/2021",315000,"COVINGTON","Seminary Square",2021-09-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","09/20/2021",140000,"COVINGTON","Seminary Square",2021-09-20,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/23/2021",120000,"COVINGTON","Westside",2021-09-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/24/2021",60000,"COVINGTON","Westside",2021-09-24,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2021",140000,"COVINGTON","Peaselburg",2021-09-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/01/2021",152000,"COVINGTON","Helentown",2021-09-01,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/13/2021",177000,"COVINGTON","Wallace Woods",2021-09-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/24/2021",98500,"COVINGTON","Wallace Woods",2021-09-24,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/22/2021",149900,"COVINGTON","Wallace Woods",2021-09-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/23/2021",183500,"COVINGTON","Austinburg",2021-09-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/10/2021",175000,"COVINGTON","Austinburg",2021-09-10,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/24/2021",148000,"COVINGTON","Levassor Park",2021-09-24,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/23/2021",147000,"COVINGTON","West Latonia",2021-09-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2021",133600,"COVINGTON","West Latonia",2021-09-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/20/2021",137000,"COVINGTON","West Latonia",2021-09-20,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/23/2021",150000,"COVINGTON","West Latonia",2021-09-23,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/08/2021",65000,"COVINGTON","West Latonia",2021-09-08,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/01/2021",170000,"COVINGTON","Latonia/Rosedale",2021-09-01,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/22/2021",160000,"COVINGTON","Latonia/Rosedale",2021-09-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2021",60000,"COVINGTON","Latonia/Rosedale",2021-09-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/14/2021",190000,"COVINGTON","South Covington",2021-09-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/10/2021",293000,"COVINGTON","South Covington",2021-09-10,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/07/2021",80000,"COVINGTON","South Covington",2021-09-07,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","09/02/2021",249600,"COVINGTON","South Covington",2021-09-02,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","09/08/2021",170000,"COVINGTON","South Covington",2021-09-08,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","09/03/2021",690000,"COVINGTON","Central Business District",2021-09-03,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","09/13/2021",650000,"COVINGTON","Central Business District",2021-09-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","09/03/2021",430000,"COVINGTON","Licking Riverside",2021-09-03,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","09/22/2021",235000,"COVINGTON","Licking Riverside",2021-09-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","10/07/2021",343500,"COVINGTON","Botany Hills",2021-10-07,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/05/2021",285000,"COVINGTON","Mainstrasse",2021-10-05,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/05/2021",180000,"COVINGTON","Lewisburg",2021-10-05,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/12/2021",477500,"COVINGTON","Kuhrs Lane",2021-10-12,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/20/2021",470000,"COVINGTON","South Covington",2021-10-20,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/19/2021",204000,"COVINGTON","South Covington",2021-10-19,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/12/2021",240000,"COVINGTON","South Covington",2021-10-12,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/21/2021",239900,"COVINGTON","South Covington",2021-10-21,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/18/2021",225000,"COVINGTON","South Covington",2021-10-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2021",2e+05,"COVINGTON","South Covington",2021-10-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/14/2021",170000,"COVINGTON","South Covington",2021-10-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/22/2021",210000,"COVINGTON","South Covington",2021-10-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/28/2021",190000,"COVINGTON","South Covington",2021-10-28,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/19/2021",245000,"COVINGTON","South Covington",2021-10-19,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/29/2021",198000,"COVINGTON","South Covington",2021-10-29,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/13/2021",250000,"COVINGTON","Mainstrasse",2021-10-13,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/18/2021",213000,"COVINGTON","Old Town/Mutter Gottes",2021-10-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/19/2021",361700,"COVINGTON","Mainstrasse",2021-10-19,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/28/2021",307500,"COVINGTON","Seminary Square",2021-10-28,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/14/2021",155000,"COVINGTON","Westside",2021-10-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/22/2021",181000,"COVINGTON","Peaselburg",2021-10-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/25/2021",175000,"COVINGTON","Eastside",2021-10-25,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2021",110000,"COVINGTON","Peaselburg",2021-10-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/19/2021",86300,"COVINGTON","Austinburg",2021-10-19,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/27/2021",135000,"COVINGTON","Austinburg",2021-10-27,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/14/2021",110000,"COVINGTON","Wallace Woods",2021-10-14,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2021",190000,"COVINGTON","Wallace Woods",2021-10-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","10/26/2021",125000,"COVINGTON","Peaselburg",2021-10-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/06/2021",103000,"COVINGTON","Wallace Woods",2021-10-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/19/2021",119000,"COVINGTON","Wallace Woods",2021-10-19,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2021",149000,"COVINGTON","West Latonia",2021-10-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/05/2021",105000,"COVINGTON","West Latonia",2021-10-05,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/20/2021",60000,"COVINGTON","Austinburg",2021-10-20,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/28/2021",175000,"COVINGTON","Austinburg",2021-10-28,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/11/2021",60000,"COVINGTON","Austinburg",2021-10-11,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/18/2021",125000,"COVINGTON","Latonia Milldale",2021-10-18,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2021",169900,"COVINGTON","West Latonia",2021-10-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","10/06/2021",133500,"COVINGTON","West Latonia",2021-10-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/15/2021",151000,"COVINGTON","West Latonia",2021-10-15,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/21/2021",74000,"COVINGTON","West Latonia",2021-10-21,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/25/2021",171000,"COVINGTON","West Latonia",2021-10-25,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/25/2021",235000,"COVINGTON","West Latonia",2021-10-25,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/22/2021",110000,"COVINGTON","West Latonia",2021-10-22,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/26/2021",120000,"COVINGTON","Latonia/Rosedale",2021-10-26,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/06/2021",277500,"COVINGTON","Ritte's East Latonia",2021-10-06,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","10/13/2021",250000,"COVINGTON","Ritte's East Latonia",2021-10-13,2021
